krgz,"Открытое акционерное общество ""Курскгаз""","ОАО ""Курскгаз""","Public Joint-Stock Company ""Kurskgaz""",1.0,RUB,,RU0001206518,88420,stock_shares,common_share,0.0,0.0
PLUG-RM,Plug Power Ord Shs,PlugPower,Plug Power Ord Shs,0.01,USD,2021-09-01,US72919P2020,574355448,stock_shares,common_share,0.0,0.0
SBUX-RM,Starbucks Corporation,Starbucks,Starbucks Corporation,0.001,USD,2020-12-01,US8552441094,1179100000,stock_shares,common_share,0.0,0.0
LDOS-RM,"Leidos Holdings, Inc ORD SHS",LeidosHold,"Leidos Holdings, Inc ORD SHS",1.0E-4,USD,2021-11-01,US5253271028,141565183,stock_shares,common_share,0.0,0.0
UNM-RM,Unum Group ORD SHS,UnumGroup,Unum Group ORD SHS,0.1,USD,2021-10-01,US91529Y1064,204393640,stock_shares,common_share,0.0,0.0
LTHM-RM,Livent Ord Shs,Livent,Livent Ord Shs,0.001,USD,2021-09-01,US53814L1089,161541708,stock_shares,common_share,0.0,0.0
kems,"Открытое акционерное общество ""Карпинский электромашиностроительный завод""","ОАО ""КЭМЗ""","Public Joint-Stock Company ""Karpinskij elektromashinostroitel'nyj zavod""",95.0,RUB,,,247890,stock_shares,common_share,0.0,0.0
takb,"Публичное акционерное общество ""Таганрогский авиационный научно-технический комплекс им. Г.М. Бериева""","ПАО ""ТАНТК им. Г.М. Бериева""","Public Joint Stock Company ""Beriev Aircraft""",500.0,RUB,,RU0009831358,970062,stock_shares,common_share,0.0,0.0
brzlp,"Публичное акционерное общество ""Бурятзолото""","ПАО ""Бурятзолото""","Public Joint Stock Company ""Buryatzoloto""",0.03,RUB,,RU0007964763,413010,stock_shares,preferred_share,0.0,0.0
AA-RM,Alcoa Corporation,Alcoa,Alcoa Corporation,0.01,USD,2021-08-02,US0138721065,186866156,stock_shares,common_share,0.0,0.0
HD-RM,"The Home Depot, Inc.",Home Depot,"The Home Depot, Inc.",0.05,USD,2021-03-01,US4370761029,1063258434,stock_shares,common_share,0.0,0.0
DISCA-RM,"Discovery, Inc.",Discovery,"Discovery, Inc.",0.01,USD,2021-07-01,US25470F1049,169086967,stock_shares,common_share,0.0,0.0
TRMK,ПАО ТМК,ТМК ао,TMK ao,10.0,SUR,2007-04-10,RU000A0B6NK6,1033135366,stock_shares,common_share,0.0,0.0
ICE-RM,Intercontinental Exchan ORDSHS,InteExchan,Intercontinental Exchan ORDSHS,0.01,USD,2021-10-01,US45866F1049,563155196,stock_shares,common_share,0.0,0.0
FANG-RM,Diamondback Energy ORD SHS,DiamondbEn,Diamondback Energy ORD SHS,0.01,USD,2021-10-01,US25278X1090,181053648,stock_shares,common_share,0.0,0.0
MGNZ,Соликамский магн.завод(ОАО)ао,СМЗ-ао,SMZ,0.25,SUR,2008-10-14,RU0009100911,398272,stock_shares,common_share,0.0,0.0
MGNT,"""Магнит"" ПАО ао",Магнит ао,Magnit,0.01,SUR,2006-04-24,RU000A0JKQU8,101911355,stock_shares,common_share,0.0,0.0
ZILL,Завод им. И.А.Лихачева ПАО ао,ЗИЛ ао,ZIL ao,1000.0,SUR,2011-12-09,RU0009086193,2659962,stock_shares,common_share,0.0,0.0
TXN-RM,Texas Instruments Incorporated,Texas Inst,Texas Instruments Incorporated,1.0,USD,2021-03-01,US8825081040,923209971,stock_shares,common_share,0.0,0.0
MISB,ТНС энерго Марий Эл ПАО ао,ТНСэнМарЭл,TNS energo Mariy El ao,0.1,SUR,2005-08-26,RU000A0D8K33,121847780,stock_shares,common_share,0.0,0.0
nbam,"Публичное акционерное общество ""Находкинская база активного морского рыболовства""","ПАО ""НБАМР""","Public Joint Stock Company ""NAKHODKA ACTIVE MARINE FISHERY BASE""",45.0,RUB,,RU0008055884,1996985,stock_shares,common_share,0.0,0.0
CAG-RM,"Conagra Brands, Inc. ORD SHS",ConagraBr,"Conagra Brands, Inc. ORD SHS",5.0,USD,2021-10-01,US2058871029,479689781,stock_shares,common_share,0.0,0.0
DE-RM,Deere & CompanyORD SHS,Deere&Comp,Deere & CompanyORD SHS,1.0,USD,2021-11-01,US2441991054,310061478,stock_shares,common_share,0.0,0.0
ZVEZ,ЗВЕЗДА ПАО ао,ЗВЕЗДА ао,Zvezda ao,0.1,SUR,2011-12-16,RU0009091300,562020480,stock_shares,common_share,0.0,0.0
CHMK,"""ЧМК"" ПАО ао",ЧМК ао,CMK,1.0,SUR,2008-12-12,RU0007665170,3161965,stock_shares,common_share,0.0,0.0
MU-RM,"Micron Technology, Inc.",Micron,"Micron Technology, Inc.",0.1,USD,2018-05-21,US5951121038,1118623738,stock_shares,common_share,0.0,0.0
HRL-RM,Hormel Foods Ord Shs,HormelFood,Hormel Foods Ord Shs,0.01465,USD,2021-09-01,US4404521001,542556859,stock_shares,common_share,0.0,0.0
MTLRP,Мечел ПАО ап,Мечел ап,Mechel pref.,10.0,SUR,2011-04-21,RU000A0JPV70,138756915,stock_shares,preferred_share,0.0,0.0
VGSB,"""Волгоград.энергосбыткомп"" ПАО",ВолгЭнСб,Volgograd Energo Sbyt,0.12,SUR,2005-09-16,RU000A0D8L73,319595965,stock_shares,common_share,0.0,0.0
RASP,ПАО Распадская ао,Распадская,Raspadskaya,0.004,SUR,2006-11-14,RU000A0B90N8,682858899,stock_shares,common_share,0.0,0.0
CTXS-RM,"Citrix Systems, Inc.ORD SHS",Citrix,"Citrix Systems, Inc.ORD SHS",0.001,USD,2021-11-01,US1773761002,124232082,stock_shares,common_share,0.0,0.0
LVS-RM,Las Vegas Sands Corp.,LVSands,Las Vegas Sands Corp.,0.001,USD,2021-07-01,US5178341070,763989752,stock_shares,common_share,0.0,0.0
ensk,"Открытое акционерное общество ""Энергостальконструкция""","ОАО ""ЭСК""","Public Joint-Stock Company ""Energostalkonstrukciya""",1.0,RUB,,RU000A0JRGH1,93040410,stock_shares,common_share,0.0,0.0
INGR,ИНГРАД ПАО ао,ИНГРАД ао,INGRAD,1000.0,SUR,2020-03-30,RU000A0DJ9B4,41220793,stock_shares,common_share,0.0,0.0
CINF-RM,Cincinnati Financial Ord Shs,CincinnatF,Cincinnati Financial Ord Shs,2.0,USD,2021-09-01,US1720621010,161182879,stock_shares,common_share,0.0,0.0
LNT-RM,Alliant Energy Corp ORD SHS,Alliant,Alliant Energy Corp ORD SHS,0.01,USD,2021-11-01,US0188021085,250257856,stock_shares,common_share,0.0,0.0
BISV,Башинформсвязь(ПАО) ао,БашИнСв ао,BashInformSvyaz ao,1.0,SUR,2010-04-23,RU0009059216,949023840,stock_shares,common_share,0.0,0.0
MFGSP,ап Мегионнефтегаз,Мегион-ап,Megion (pref),25.0,SUR,2005-01-11,RU0009011134,33056875,stock_shares,preferred_share,0.0,0.0
PAZA,Павловский автобус ПАО ао,ПавлАвт ао,Pavlovo Bus ao,415.0,SUR,2011-12-08,RU0009083240,1567904,stock_shares,common_share,0.0,0.0
ROP-RM,Roper Technologies Ord Shs,RoperTech,Roper Technologies Ord Shs,0.01,USD,2021-09-01,US7766961061,105423844,stock_shares,common_share,0.0,0.0
EXPE-RM,"Expedia Group, Inc ORD SHS",ExpediaGrp,"Expedia Group, Inc ORD SHS",1.0E-4,USD,2021-10-01,US30212P3038,145296350,stock_shares,common_share,0.0,0.0
HIG-RM,The Hartford ORD SHS,Hartford,The Hartford ORD SHS,0.01,USD,2021-10-01,US4165151048,347185658,stock_shares,common_share,0.0,0.0
RAVN,Raven Property Group Limited,Raven,Raven Property Group Limited,0.01,GBP,2018-10-03,GB00B0D5V538,566493370,stock_shares,common_share,0.0,0.0
VZ-RM,Verizon Communications Inc.,Verizon,Verizon Communications Inc.,0.1,USD,2021-03-01,US92343V1044,4140116007,stock_shares,common_share,0.0,0.0
F-RM,Ford Motor Company,Ford Motor,Ford Motor Company,0.01,USD,2020-11-02,US3453708600,3923912316,stock_shares,common_share,0.0,0.0
brszp,"Акционерное общество ""Березниковский содовый завод""","АО ""БСЗ""","Joint-Stock Company ""Bereznikovskij sodovyj zavod""",200.0,RUB,,RU000A0JQTL8,124142,stock_shares,preferred_share,0.0,0.0
SIBN,Газпром нефть ПАО ао,Газпрнефть,Gazprom neft,0.0016,SUR,2003-07-10,RU0009062467,4741299639,stock_shares,common_share,0.0,0.0
btstp,"Открытое акционерное общество ""Бамтоннельстрой""","ОАО ""Бамтоннельстрой""",Bamtonnelstroy Open Joint Stock Company,0.5,RUB,,RU000A0JNM32,32896,stock_shares,preferred_share,0.0,0.0
MKC-RM,McCormick & Co Non-Voting Ord,McCormick,McCormick & Co Non-Voting Ord,,SUR,2021-09-01,US5797802064,249352103,stock_shares,common_share,0.0,0.0
PLTR-RM,Palantir Technologies Inc.,Palantir,Palantir Technologies Inc.,0.001,USD,2021-06-01,US69608A1088,1866000060,stock_shares,common_share,0.0,0.0
RTKMP,Ростелеком (ПАО) ап.,Ростел -ап,Rostelecom- (pref),0.0025,SUR,2005-01-11,RU0009046700,209565147,stock_shares,preferred_share,0.0,0.0
CNP-RM,CenterPoint Energy ORD SHS,CentPointE,CenterPoint Energy ORD SHS,0.01,USD,2021-10-01,US15189T1079,592890377,stock_shares,common_share,0.0,0.0
ABC-RM,AmerisourceBergen CorpORD SHS,AmerisouBn,AmerisourceBergen CorpORD SHS,0.01,USD,2021-11-01,US03073E1055,207787116,stock_shares,common_share,0.0,0.0
OGKB,ОГК-2 ПАО ао,ОГК-2 ао,OGK-2,0.3627,SUR,2007-06-22,RU000A0JNG55,110441160870,stock_shares,common_share,0.0,0.0
rpsz,"Акционерное общество ""Раменский приборостроительный завод""","АО ""РПЗ""",Joint stock company Ramensky Instrument Plant,10.0,RUB,,RU0008113535,179571,stock_shares,common_share,0.0,0.0
BELU,Белуга Групп ПАО ао,Белуга ао,Beluga Group ao,100.0,SUR,2007-11-20,RU000A0HL5M1,15800000,stock_shares,common_share,0.0,0.0
nfks,"Акционерное общество ""Инвестиционная компания ""НФК-Сбережения""","АО ""НФК-Сбережения""","Joint-Stock Company ""NFK-Savings Investment""",1.0,,,RU000A0ZYJA2,,stock_shares,common_share,0.0,0.0
tmpap,"Публичное акционерное общество ""Арзамасское научно-производственное предприятие ""ТЕМП-АВИА""","ПАО АНПП ""ТЕМП-АВИА""","Public Joint Stock Company ""Arzamas research and production enterprise ""TEMP-AVIA""",0.1,RUB,,RU000A0JQBV5,42088,stock_shares,preferred_share,0.0,0.0
ILMN-RM,"Illumina, Inc.",Illumina,"Illumina, Inc.",0.01,USD,2021-04-01,US4523271090,146700000,stock_shares,common_share,0.0,0.0
TSCO-RM,TRACTOR SUPPLY CO. ORDSHS,TractorSup,TRACTOR SUPPLY CO. ORDSHS,0.008,USD,2021-11-01,US8923561067,114338347,stock_shares,common_share,0.0,0.0
sibc,"Акционерное общество ""Сибирская энергетическая компания""","АО ""СИБЭКО""","""Siberian energy company"" Joint-Stock Company",0.25,RUB,,RU000A0JRML1,33395824000,stock_shares,common_share,0.0,0.0
GD-RM,General Dynamics Ord Shs,GenDynamic,General Dynamics Ord Shs,1.0,USD,2021-09-01,US3695501086,279541414,stock_shares,common_share,0.0,0.0
SYY-RM,Sysco Ord Shs,Sysco,Sysco Ord Shs,1.0,USD,2021-09-01,US8718291078,511581899,stock_shares,common_share,0.0,0.0
KRKO,ТКЗ Красный котельщик ПАО ао,ТКЗКК ао,TKZ Krasny Kotelshchik ao,1.0,SUR,2011-12-09,RU0009098123,863258000,stock_shares,common_share,0.0,0.0
KRKN,Саратовский НПЗ ПАО ао,СаратНПЗ,Saratovskiy NPZ ao,1.0,SUR,2011-12-08,RU0009100408,748012,stock_shares,common_share,0.0,0.0
PHM-RM,"Pultegroup, Inc. Ordshs",Pultegroup,"Pultegroup, Inc. Ordshs",0.01,USD,2021-10-01,US7458671010,259524310,stock_shares,common_share,0.0,0.0
DIOD,Завод ДИОД ПАО ао,ЗаводДИОД,Zavod DIOD ao,0.01,SUR,2010-06-09,RU000A0JQWC1,91500000,stock_shares,common_share,0.0,0.0
SIBG,Айс стим Рус ПАО ао,АйсCтим ао,PAO Ice stim Rus ao,0.01,SUR,2015-08-05,RU000A0JVA36,600000000,stock_shares,common_share,0.0,0.0
ACAD-RM,Acadia Pharmaceuticals Ord Shs,Acadia,Acadia Pharmaceuticals Ord Shs,1.0E-4,USD,2021-09-01,US0042251084,160643284,stock_shares,common_share,0.0,0.0
FCX-RM,Freeport-McMoRan Inc.,Freeport,Freeport-McMoRan Inc.,0.1,USD,2021-03-01,US35671D8570,1468064383,stock_shares,common_share,0.0,0.0
HAL-RM,Halliburton Company,Halliburt,Halliburton Company,2.5,USD,2021-03-01,US4062161017,890499362,stock_shares,common_share,0.0,0.0
LMT-RM,Lockheed Martin Corporation,Lockheed,Lockheed Martin Corporation,1.0,USD,2021-03-01,US5398301094,276916491,stock_shares,common_share,0.0,0.0
SMLT,ГК Самолет ао,Самолет ао,Samolet,25.0,SUR,2020-10-29,RU000A0ZZG02,61579358,stock_shares,common_share,0.0,0.0
MAGEP,"""Магаданэнерго"" ПАО ап",МагадЭн ап,Magadanenergo ap,1.0,SUR,2010-11-12,RU0006758893,145673254,stock_shares,preferred_share,0.0,0.0
BA-RM,The Boeing Company,Boeing,The Boeing Company,5.0,USD,2018-09-17,US0970231058,586151904,stock_shares,common_share,0.0,0.0
MTLR,Мечел ПАО ао,Мечел ао,Mechel,10.0,SUR,2008-12-26,RU000A0DKXV5,416270745,stock_shares,common_share,0.0,0.0
WYNN-RM,"Wynn Resorts, Limited ORD SHS",WynnResort,"Wynn Resorts, Limited ORD SHS",0.01,USD,2021-10-01,US9831341071,115671633,stock_shares,common_share,0.0,0.0
GOOG-RM,Alphabet Inc.CL C,Google C,Alphabet Inc.CL C,0.001,USD,2018-09-17,US02079K1079,320168491,stock_shares,common_share,0.0,0.0
PTC-RM,PTC Inc. ORD SHS,PTC,PTC Inc. ORD SHS,0.01,USD,2021-11-01,US69370C1009,117381783,stock_shares,common_share,0.0,0.0
ELTZ,Электроцинк ПАО ао,Электрцинк,Elektrotsink ao,1.0,SUR,2008-10-14,RU000A0B66V1,1404308,stock_shares,common_share,0.0,0.0
krog,"Акционерное общество ""Газпром газораспределение Киров""","АО ""Газпром газораспределение Киров""","Joint-Stock Company ""Kirovoblgaz""",1.0,RUB,,RU000A0B9SG7,99591,stock_shares,common_share,0.0,0.0
MA-RM,Mastercard Inc. class A,Master  A,Mastercard Inc. class A,1.0E-4,USD,2018-05-21,US57636Q1040,978828818,stock_shares,common_share,0.0,0.0
MAGE,"""Магаданэнерго"" ПАО ао",МагадЭн ао,Magadanenergo ao,1.0,SUR,2010-11-12,RU0006758919,463838268,stock_shares,common_share,0.0,0.0
HPQ-RM,HP Inc.,HP,HP Inc.,0.01,USD,2020-11-02,US40434L1052,1152518738,stock_shares,common_share,0.0,0.0
BLUE-RM,"Bluebird bio, Inc.",Bluebird,"Bluebird bio, Inc.",0.01,USD,2021-07-01,US09609G1004,67578549,stock_shares,common_share,0.0,0.0
MAGN,"""Магнитогорск.мет.комб"" ПАО ао",ММК,MMK,1.0,SUR,2005-12-26,RU0009084396,11174330000,stock_shares,common_share,0.0,0.0
PG-RM,The Procter & Gamble Company,P&G,The Procter & Gamble Company,,USD,2020-12-01,US7427181091,2427424874,stock_shares,common_share,0.0,0.0
NKE-RM,"NIKE, Inc.",NIKE,"NIKE, Inc.",,USD,2020-12-01,US6541061031,1277806465,stock_shares,common_share,0.0,0.0
KTSB,"""Костромск.сбыт.комп"" ПАО",КСБ ао,KSB,0.04,SUR,2005-08-18,RU000A0D8LW9,868998400,stock_shares,common_share,0.0,0.0
TASB,"ао""Тамбов.энергсбыт.комп.""ПАО",ТамбЭнСб,Tambov EnergoSbyt Company,0.02,SUR,2005-08-08,RU000A0D8NG8,1525986880,stock_shares,common_share,0.0,0.0
KRSBP,Красноярскэнергосбыт ап,Красэсб ап,Krashojarskenergosbyt pref.,0.02,SUR,2008-10-23,RU000A0HMLZ8,168993328,stock_shares,preferred_share,0.0,0.0
BSPBP,Банк Санкт-Петербург ап,БСП ап,BSP ap,1.0,SUR,2021-01-26,RU000A0JP0U9,20100000,stock_shares,preferred_share,0.0,0.0
NTRS-RM,Northern Trust Corp ORD SHS,NorthernTr,Northern Trust Corp ORD SHS,1.66667,USD,2021-11-01,US6658591044,208394779,stock_shares,common_share,0.0,0.0
DZRD,Донской завод радиодеталей ао,ДонскЗР,DZRD ao,1.0,SUR,2010-12-30,RU000A0JQW11,343407,stock_shares,common_share,0.0,0.0
ALB-RM,Albemarle Ord Shs,Albemarle,Albemarle Ord Shs,0.01,USD,2021-09-01,US0126531013,116949867,stock_shares,common_share,0.0,0.0
krnf,"Акционерное общество ""Красноярскнефтепродукт""","АО ""КНП""","Joint-stock company ""Krasnoyarskoilproduction""",1.0,RUB,,RU000A0BK417,317739,stock_shares,common_share,0.0,0.0
PWR-RM,"Quanta Services, Inc. ORD SHS",QuantaServ,"Quanta Services, Inc. ORD SHS",1.0E-5,USD,2021-11-01,US74762E1029,139152345,stock_shares,common_share,0.0,0.0
BFB-RM,Brown Forman Ord Shs Class B,BrownFormB,Brown Forman Ord Shs Class B,0.15,USD,2021-09-01,US1156372096,309715974,stock_shares,common_share,0.0,0.0
YKENP,"АК ""Якутскэнерго"" (ПАО) ап",Якутскэн-п,YakutskEnergo ap,2.22,SUR,2008-07-17,RU0007796827,1332635125,stock_shares,preferred_share,0.0,0.0
DFS-RM,Discover Financial Serv Ordshs,DiscoveFin,Discover Financial Serv Ordshs,0.01,USD,2021-10-01,US2547091080,299468440,stock_shares,common_share,0.0,0.0
RLMN,Группа Компаний Роллман ПАО ао,Роллман,Rollman GK ao,100.0,SUR,2012-12-19,RU000A0JTAP3,4700000,stock_shares,common_share,0.0,0.0
TATN,"ПАО ""Татнефть"" ао",Татнфт 3ао,Tatneft-3,1.0,SUR,2005-01-11,RU0009033591,2178690700,stock_shares,common_share,0.0,0.0
smog,"Акционерное общество ""Газпром газораспределение Смоленск""","АО ""Газпром газораспределение Смоленск""","Joint-Stock Company ""Smolenskoblgaz""",1.0,RUB,,RU000A0JP617,401416,stock_shares,common_share,0.0,0.0
RUAL,РУСАЛ ОК МКПАО ао,РУСАЛ ао,RUSAL ao,0.65652,SUR,2015-03-30,RU000A1025V3,15193014862,stock_shares,common_share,0.0,0.0
EXC-RM,Exelon Corporation ORD SHS,Exelon,Exelon Corporation ORD SHS,,SUR,2021-10-01,US30161N1019,977832660,stock_shares,common_share,0.0,0.0
FEES,"""ФСК ЕЭС"" ПАО ао",ФСК ЕЭС ао,FSK EES,0.5,SUR,2008-07-16,RU000A0JPNN9,1274665323063,stock_shares,common_share,0.0,0.0
KTSBP,"""Костромск.сбыт.комп"" ПАО",КСБ ап,KSB ap,0.04,SUR,2005-08-18,RU000A0D8PA6,136333440,stock_shares,preferred_share,0.0,0.0
COP-RM,ConocoPhillips,ConocoPhil,ConocoPhillips,0.01,USD,2021-04-01,US20825C1045,1339082083,stock_shares,common_share,0.0,0.0
MRKC,"ПАО ""Россети Центр"" ао",РоссЦентр,Rosseti Centr,0.1,SUR,2008-05-21,RU000A0JPPL8,42217941468,stock_shares,common_share,0.0,0.0
GAZA,ГАЗ ПАО ао,ГАЗ ао,Gaz ao,1.0,SUR,2011-12-16,RU0009034268,18520260,stock_shares,common_share,0.0,0.0
GAZC,ГАЗКОН (ПАО) ао,ГАЗКОН-ао,Gazkon ao,10.0,SUR,2011-09-28,RU000A0JQG86,225381601,stock_shares,common_share,0.0,0.0
LSNG,Россети Ленэнерго ПАО-ао,РСетиЛЭ,Rosseti LenEnrg,1.0,SUR,2003-07-16,RU0009034490,8523785320,stock_shares,common_share,0.0,0.0
MSTR-RM,MicroStrategy Incorporated,MicroStr,MicroStrategy Incorporated,0.001,USD,2021-06-01,US5949724083,7783443,stock_shares,common_share,0.0,0.0
RTX-RM,Raytheon Technologies Corp,Raytheon,Raytheon Technologies Corp,1.0,USD,2021-04-01,US75513E1010,1507878091,stock_shares,common_share,0.0,0.0
smnf,"Публичное акционерное общество ""НК ""Роснефть"" - Смоленскнефтепродукт""","ПАО ""НК ""Роснефть"" - Смоленскнефтепродукт""","Public Joint Stock Company ""NC ""Rosneft"" - Smolensknefteprodukt""",0.13,RUB,,RU0008012067,461576,stock_shares,common_share,0.0,0.0
MSCI-RM,MSCI Ord Shs,MSCI,MSCI Ord Shs,0.01,USD,2021-09-01,US55354G1004,82442291,stock_shares,common_share,0.0,0.0
tatf,"Публичное акционерное общество ""Татфондбанк""","ПАО ""Татфондбанк""","Public Joint Stock Company ""Tatfondbank""",10.0,RUB,,RU000A0JQ6X9,1681693903,stock_shares,common_share,0.0,0.0
ETSY-RM,"Etsy, Inc. ORD SHS",Etsy Inc,"Etsy, Inc. ORD SHS",0.001,USD,2021-10-01,US29786A1060,126576797,stock_shares,common_share,0.0,0.0
KROT,"""КрасныйОктябрь"" ПАО - ао",КрасОкт-ао,KrasnyiOctyabr,1.0,SUR,2003-09-09,RU0008913850,9217583,stock_shares,common_share,0.0,0.0
SPCE-RM,"Virgin Galactic Holdings, Inc.",VirginGal,"Virgin Galactic Holdings, Inc.",1.0E-4,USD,2021-06-01,US92766K1060,257260827,stock_shares,common_share,0.0,0.0
GAZP,"""Газпром"" (ПАО) ао",ГАЗПРОМ ао,Gazprom,5.0,SUR,2006-01-23,RU0007661625,23673512900,stock_shares,common_share,0.0,0.0
GAZS,ГАЗ-сервис (ПАО) ао,ГАЗ-сервис,Gaz-servis ao,10.0,SUR,2011-09-28,RU000A0JQG78,206508967,stock_shares,common_share,0.0,0.0
sgat,"Публичное акционерное общество ""Газпром спецгазавтотранс""","ПАО ""Газпром спецгазавтотранс""","Public Joint Stock Company ""Gazprom spetsgazavtotrans""",1.0,RUB,,RU000A0B90V1,878860,stock_shares,common_share,0.0,0.0
ADP-RM,Automatic Data Processing Ord,ADP,Automatic Data Processing Ord,0.1,USD,2021-09-01,US0530151036,423080556,stock_shares,common_share,0.0,0.0
GAZT,ГАЗ-Тек ПАО ао,ГАЗ-Тек ао,GAZ-Tek PAO ao,100.0,SUR,2012-01-26,RU000A0JS199,471428300,stock_shares,common_share,0.0,0.0
ilim,"Акционерное общество ""Группа ""Илим""","АО ""Группа ""Илим""",Ilim Group Joint Stock Company,1.0,RUB,,RU000A0JPDH2,6123092946,stock_shares,common_share,0.0,0.0
CAT-RM,Caterpillar Inc.,CAT,Caterpillar Inc.,1.0,USD,2020-12-01,US1491231015,547471467,stock_shares,common_share,0.0,0.0
MGTS,"ПАО ""МГТС"" ао (5 в)",МГТС-5ао,MGTS-5,40.0,SUR,2005-01-11,RU0009036461,79708751,stock_shares,common_share,0.0,0.0
NOV-RM,NOV Inc. ORD SHS,NOV Inc.,NOV Inc. ORD SHS,0.01,USD,2021-10-01,US62955J1034,390704130,stock_shares,common_share,0.0,0.0
CL-RM,Colgate-Palmolive Company,Colgate,Colgate-Palmolive Company,1.0,USD,2021-03-01,US1941621039,843513490,stock_shares,common_share,0.0,0.0
COIN-RM,"Coinbase Global, Inc.",Coinbase,"Coinbase Global, Inc.",1.0E-5,USD,2021-08-02,US19260Q1076,150967792,stock_shares,common_share,0.0,0.0
MCD-RM,McDonald's Corporation,McDonald's,McDonald's Corporation,0.01,USD,2018-05-21,US5801351017,746798875,stock_shares,common_share,0.0,0.0
ryazp,"Публичное акционерное общество ""Рязаньнефтепродукт""","ПАО ""Рязаньнефтепродукт""","Public Joint Stock Company Rjazan Oil Produkt, Incorporated",0.03,RUB,,RU0005294551,3966000,stock_shares,preferred_share,0.0,0.0
AMGN-RM,Amgen Inc.,Amgen,Amgen Inc.,1.0E-4,USD,2021-03-01,US0311621009,567852353,stock_shares,common_share,0.0,0.0
KRSB,Красноярскэнергосбыт ао,Красэсб ао,Krashojarskenergosbyt,0.02,SUR,2008-10-23,RU000A0HMLY1,596039612,stock_shares,common_share,0.0,0.0
AMD-RM,"Advanced Micro Devices, Inc.",AMD Inc.,"Advanced Micro Devices, Inc.",0.01,USD,2018-05-21,US0079031078,1212965282,stock_shares,common_share,0.0,0.0
WTCMP,"""Центр междун. торговли""ПАО ап",ЦМТ ап,CMT (pref),1.0,SUR,2007-09-27,RU0008137088,162000000,stock_shares,preferred_share,0.0,0.0
AAL-RM,American Airlines Group Inc.,AmAirlines,American Airlines Group Inc.,0.01,USD,2020-11-02,US02376R1023,647457831,stock_shares,common_share,0.0,0.0
LSRG,Группа ЛСР ПАО ао,ЛСР ао,LSR,0.25,SUR,2007-11-09,RU000A0JPFP0,103030215,stock_shares,common_share,0.0,0.0
MRKK,Россети Сев. Кавказ ао,Россети СК,Rosseti Severnyy Kavkaz ao,1.0,SUR,2008-06-19,RU000A0JPPQ7,889313596,stock_shares,common_share,0.0,0.0
MERF,МЕРИДИАН ПАО ао,МЕРИДИАН,Meridian ao,0.1,SUR,2008-11-26,RU000A0JQ128,522163526,stock_shares,common_share,0.0,0.0
vnip,"Публичное акционерное общество ""ВНИПИгаздобыча""","ПАО ""ВНИПИгаздобыча""","PJSC ""VNIPIgazdobycha""",1.0,RUB,,RU000A0JNY46,113977,stock_shares,common_share,0.0,0.0
MRKS,Россети Сибирь ао,РсетСиб ао,Rosseti Sibir,0.1,SUR,2008-06-05,RU000A0JPPF0,94815163249,stock_shares,common_share,0.0,0.0
LW-RM,Lamb Weston Holdings ORD SHS,LambWeston,Lamb Weston Holdings ORD SHS,1.0,USD,2021-11-01,US5132721045,146068401,stock_shares,common_share,0.0,0.0
ATVI-RM,"Activision Blizzard, Inc.",Activision,"Activision Blizzard, Inc.",,USD,2018-05-21,US00507V1098,777708445,stock_shares,common_share,0.0,0.0
MRKU,МРСК Урала (ОАО) ао,МРСК Ур,MRSK Urala ao,0.1,SUR,2008-06-18,RU000A0JPPT1,87430485711,stock_shares,common_share,0.0,0.0
MRKP,Россети Центр и Приволжье ао,РСетиЦП ао,Rosseti Centr i Privoljye ao,0.1,SUR,2008-04-07,RU000A0JPN96,112697817043,stock_shares,common_share,0.0,0.0
smpp,"Акционерное общество ""Ступинское машиностроительное производственное предприятие""","АО ""СМПП""","Joint Stock Company ""Stupino Engineering Productive Enterprise""",1.0,RUB,,RU000A0JRG69,155422,stock_shares,common_share,0.0,0.0
MRKZ,ПАО Россети Северо-Запад ао,РСетиСЗ ао,Rosseti Severo-Zapad,0.1,SUR,2008-05-29,RU000A0JPPB9,95785923138,stock_shares,common_share,0.0,0.0
FE-RM,FirstEnergy Corp. ORD SHS,FirstEnerg,FirstEnergy Corp. ORD SHS,0.1,USD,2021-10-01,US3379321074,544193637,stock_shares,common_share,0.0,0.0
MRKV,Россети Волга ао,РсетВол ао,Rosseti Volga,0.1,SUR,2008-05-23,RU000A0JPPN4,188307958732,stock_shares,common_share,0.0,0.0
kpmo,"Акционерное общество ""Казанское моторостроительное производственное объединение""","АО ""КМПО""","Joint-Stock Company ""Kazan Motor-Building Production Association""",1.0,RUB,,RU0006753449,6342910,stock_shares,common_share,0.0,0.0
TPR-RM,"Tapestry, Inc. ORD SHS",Tapestry,"Tapestry, Inc. ORD SHS",0.01,USD,2021-10-01,US8760301072,279575180,stock_shares,common_share,0.0,0.0
MRKY,Россети Юг  (ПАО) ао,РоссЮг ао,Rosseti South ao,0.1,SUR,2008-08-22,RU000A0JPPG8,151641426354,stock_shares,common_share,0.0,0.0
CVX-RM,Chevron Corporation,Chevron,Chevron Corporation,0.75,USD,2020-12-01,US1667641005,1933911944,stock_shares,common_share,0.0,0.0
SPGI-RM,S&P Global Inc.,S&P,S&P Global Inc.,1.0,USD,2021-08-02,US78409V1044,241000000,stock_shares,common_share,0.0,0.0
APH-RM,Amphenol Corporation,Amphenol,Amphenol Corporation,0.001,USD,2021-08-02,US0320951017,598185235,stock_shares,common_share,0.0,0.0
